№ 3507900143521000135|/epz/contract/contractCard/common-info.html?reestrNumber=3507900143521000135|Исполнение|2 909 849,84|08.11.2021|№ 08483000515210001290001|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ШАХОВСКАЯ МОСКОВСКОЙ ОБЛАСТИ
№ 1773602970021000068|/epz/contract/contractCard/common-info.html?reestrNumber=1773602970021000068|Исполнение|1 097 796,00|08.11.2021|№ 065А|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР "ИНСТИТУТ ОБЩЕЙ ФИЗИКИ ИМ. А.М. ПРОХОРОВА РОССИЙСКОЙ АКАДЕМИИ НАУК"
№ 1770675389821000223|/epz/contract/contractCard/common-info.html?reestrNumber=1770675389821000223|Исполнение|1 014 220,00|08.11.2021|№ 03731000161210001550001|ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ГЛАВНЫЙ ЦЕНТР АДМИНИСТРАТИВНО-ХОЗЯЙСТВЕННОГО И ТРАНСПОРТНОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 1770559633921000190|/epz/contract/contractCard/common-info.html?reestrNumber=1770559633921000190|Исполнение|9 700 000,00|08.11.2021|№ 21412.1650399999.17.10|МИНИСТЕРСТВО ПРОМЫШЛЕННОСТИ И ТОРГОВЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 3504015306621000051|/epz/contract/contractCard/common-info.html?reestrNumber=3504015306621000051|Исполнение|850 652,07|08.11.2021|№ 61|УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ РАМЕНСКОГО ГОРОДСКОГО ОКРУГА
№ 1504101226921000086|/epz/contract/contractCard/common-info.html?reestrNumber=1504101226921000086|Исполнение|657 764,98|08.11.2021|№ 2121320202312000000000000 / 231|УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО МОСКОВСКОЙ ОБЛАСТИ
№ 2770500260221000509|/epz/contract/contractCard/common-info.html?reestrNumber=2770500260221000509|Исполнение|25 261 524,00|08.11.2021|№ 80716364|ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ "МОСГОРТРАНС"
№ 2502406865621001713|/epz/contract/contractCard/common-info.html?reestrNumber=2502406865621001713|Исполнение|30 159 360,00|08.11.2021|№ 0348200081021001820|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ "ДИРЕКЦИЯ ЕДИНОГО ЗАКАЗЧИКА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ"
№ 3502723318521000051|/epz/contract/contractCard/common-info.html?reestrNumber=3502723318521000051|Исполнение|6 986 691,24|08.11.2021|№ 01483000212210013800001|МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ "ОБЪЕДИНЕННЫЙ КОМБИНАТ БЛАГОУСТРОЙСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"
№ 2502708820221000040|/epz/contract/contractCard/common-info.html?reestrNumber=2502708820221000040|Исполнение|646 750,00|08.11.2021|№ Л-90/2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВСКОЙ ОБЛАСТИ "КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ И РЕАБИЛИТАЦИИ "ЛЮБЕРЕЦКИЙ"
№ 2772972031321000019|/epz/contract/contractCard/common-info.html?reestrNumber=2772972031321000019|Исполнение|1 701 921,44|08.11.2021|№ 35-21|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ТЕРРИТОРИАЛЬНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ "НОВО-ПЕРЕДЕЛКИНО"
№ 1770351852921000032|/epz/contract/contractCard/common-info.html?reestrNumber=1770351852921000032|Исполнение|1 640 000,00|08.11.2021|№ 26/2021|ФЕДЕРАЛЬНОЕ АГЕНТСТВО ПО НЕДРОПОЛЬЗОВАНИЮ
№ 3501102549321000120|/epz/contract/contractCard/common-info.html?reestrNumber=3501102549321000120|Исполнение|1 287 514,80|08.11.2021|№ 0848300046021000760/283|МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ЕГОРЬЕВСКАЯ СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"
№ 1503900284121000122|/epz/contract/contractCard/common-info.html?reestrNumber=1503900284121000122|Исполнение|989 776,65|08.11.2021|№ 050|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ "ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР "ПУЩИНСКИЙ НАУЧНЫЙ ЦЕНТР БИОЛОГИЧЕСКИХ ИССЛЕДОВАНИЙ РОССИЙСКОЙ АКАДЕМИИ НАУК"
№ 2771976542821000044|/epz/contract/contractCard/common-info.html?reestrNumber=2771976542821000044|Исполнение|40 119 449,51|08.11.2021|№ 0373200138221000754|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ "МОСКОВСКОЕ КИНО"
№ 3507900143521000134|/epz/contract/contractCard/common-info.html?reestrNumber=3507900143521000134|Исполнение|900 000,00|08.11.2021|№ 08483000515210001280001|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ШАХОВСКАЯ МОСКОВСКОЙ ОБЛАСТИ
№ 2772407846021000207|/epz/contract/contractCard/common-info.html?reestrNumber=2772407846021000207|Исполнение|3 414 317,62|08.11.2021|№ 24/2021 ЭА|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ "ЦЕНТРАЛИЗОВАННАЯ БИБЛИОТЕЧНАЯ СИСТЕМА ЮЖНОГО АДМИНИСТРАТИВНОГО ОКРУГА"
№ 1770559633921000189|/epz/contract/contractCard/common-info.html?reestrNumber=1770559633921000189|Исполнение|1 080 000,00|08.11.2021|№ 2526/Б1-2021-РДФ|МИНИСТЕРСТВО ПРОМЫШЛЕННОСТИ И ТОРГОВЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 3503405846321000050|/epz/contract/contractCard/common-info.html?reestrNumber=3503405846321000050|Исполнение|5 129 244,00|08.11.2021|№ 08483000490210010810001|МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ ОРЕХОВО-ЗУЕВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ"
№ 2502406865621001718|/epz/contract/contractCard/common-info.html?reestrNumber=2502406865621001718|Исполнение|2 980 372,78|08.11.2021|№ 0348200081021001807|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ "ДИРЕКЦИЯ ЕДИНОГО ЗАКАЗЧИКА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ"
№ 3502709353021000004|/epz/contract/contractCard/common-info.html?reestrNumber=3502709353021000004|Исполнение|1 332 203,82|08.11.2021|№ 2|МУНИЦИПАЛЬНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД КОМБИНИРОВАННОГО ВИДА №100"ДЮЙМОВОЧКА" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЙ ОКРУГ ЛЮБЕРЦЫ МОСКОВСКОЙ ОБЛАСТИ
№ 3500502914721000023|/epz/contract/contractCard/common-info.html?reestrNumber=3500502914721000023|Исполнение|541 499,90|08.11.2021|№ Ф.2021.0848600006821000501|МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ "СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА "НАШИ ТРАДИЦИИ"
№ 2502406865621001715|/epz/contract/contractCard/common-info.html?reestrNumber=2502406865621001715|Исполнение|1 621 224,00|08.11.2021|№ 0348200081021001802|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ "ДИРЕКЦИЯ ЕДИНОГО ЗАКАЗЧИКА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ"
№ 1771003633221000118|/epz/contract/contractCard/common-info.html?reestrNumber=1771003633221000118|Исполнение|4 436 924,00|08.11.2021|№ Д686-УПП/21|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "УПРАВЛЕНИЕ ПО ЭКСПЛУАТАЦИИ ЗДАНИЙ ВЫСШИХ ОРГАНОВ ВЛАСТИ" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 1770504378221000042|/epz/contract/contractCard/common-info.html?reestrNumber=1770504378221000042|Исполнение|38 000 000,00|08.11.2021|№ 2021-ОКЭФ-025|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ "ИНСТИТУТ ИЗУЧЕНИЯ ДЕТСТВА, СЕМЬИ И ВОСПИТАНИЯ РОССИЙСКОЙ АКАДЕМИИ ОБРАЗОВАНИЯ"
№ 1770830068521000050|/epz/contract/contractCard/common-info.html?reestrNumber=1770830068521000050|Исполнение|9 460 100,00|08.11.2021|№ 105-Э|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "УПРАВЛЕНИЕ СЛУЖЕБНЫМИ ЗДАНИЯМИ" ПРИ МИНИСТЕРСТВЕ СЕЛЬСКОГО ХОЗЯЙСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 2770241442121000003|/epz/contract/contractCard/common-info.html?reestrNumber=2770241442121000003|Исполнение|990 860,00|08.11.2021|№ 017/2021|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ПОСТОЯННОГО ПРЕДСТАВИТЕЛЬСТВА ЧЕЧЕНСКОЙ РЕСПУБЛИКИ ПРИ ПРЕЗИДЕНТЕ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 2770198948021000010|/epz/contract/contractCard/common-info.html?reestrNumber=2770198948021000010|Исполнение|14 910 372,88|08.11.2021|№ 0173200001421001469|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "МОСКОВСКИЙ АНАЛИТИЧЕСКИЙ ЦЕНТР В СФЕРЕ ГОРОДСКОГО ХОЗЯЙСТВА"
№ 1770501942021000114|/epz/contract/contractCard/common-info.html?reestrNumber=1770501942021000114|Исполнение|2 323 166,01|08.11.2021|№ 16-10/2эсмп-2021|ПРОКУРАТУРА Г. МОСКВЫ
№ 1770727424921000030|/epz/contract/contractCard/common-info.html?reestrNumber=1770727424921000030|Исполнение|2 608 468,65|08.11.2021|№ МСС-525/2021|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "МОРСКАЯ СПАСАТЕЛЬНАЯ СЛУЖБА"
№ 2770912942321000467|/epz/contract/contractCard/common-info.html?reestrNumber=2770912942321000467|Исполнение|1 771 445,84|08.11.2021|№ 0373200001221000461|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ "ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ И.В. ДАВЫДОВСКОГО ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 1504605066021000333|/epz/contract/contractCard/common-info.html?reestrNumber=1504605066021000333|Исполнение|592 874,50|08.11.2021|№ 208/2021|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ БОЛЬНИЦА РОССИЙСКОЙ АКАДЕМИИ НАУК (Г. ТРОИЦК)
№ 3503200422221000239|/epz/contract/contractCard/common-info.html?reestrNumber=3503200422221000239|Исполнение|851 666,66|08.11.2021|№ 188|АДМИНИСТРАЦИЯ ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ
№ 3503403732921000004|/epz/contract/contractCard/common-info.html?reestrNumber=3503403732921000004|Исполнение|28 208 250,00|08.11.2021|№ К.2021.13|ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ ОРЕХОВО-ЗУЕВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ
№ 1770807545421000426|/epz/contract/contractCard/common-info.html?reestrNumber=1770807545421000426|Исполнение|136 678 800,00|08.11.2021|№ 284/5-ГК|МИНИСТЕРСТВО СЕЛЬСКОГО ХОЗЯЙСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 1770801450021000105|/epz/contract/contractCard/common-info.html?reestrNumber=1770801450021000105|Исполнение|1 481 269,68|08.11.2021|№ 0089197-1_2022|ЦЕНТРАЛЬНОЕ ТАМОЖЕННОЕ УПРАВЛЕНИЕ
№ 3502723318521000050|/epz/contract/contractCard/common-info.html?reestrNumber=3502723318521000050|Исполнение|3 271 955,00|08.11.2021|№ 01483000212210015070001|МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ "ОБЪЕДИНЕННЫЙ КОМБИНАТ БЛАГОУСТРОЙСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"
№ 2771091835921000042|/epz/contract/contractCard/common-info.html?reestrNumber=2771091835921000042|Исполнение|505 989 710,84|08.11.2021|№ 0173200001421001474|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЕДИНЫЙ ИНФОРМАЦИОННО-РАСЧЕТНЫЙ ЦЕНТР ГОРОДА МОСКВЫ"
№ 1771072313421000030|/epz/contract/contractCard/common-info.html?reestrNumber=1771072313421000030|Исполнение|18 566 526,12|08.11.2021|№ К21-14/26|ФЕДЕРАЛЬНОЕ АГЕНТСТВО ПО УПРАВЛЕНИЮ ГОСУДАРСТВЕННЫМ ИМУЩЕСТВОМ
№ 1773323136121000425|/epz/contract/contractCard/common-info.html?reestrNumber=1773323136121000425|Исполнение|5 403 988,28|08.11.2021|№ 0373100134621000387|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "КАНАЛ ИМЕНИ МОСКВЫ"
№ 3502203718721000123|/epz/contract/contractCard/common-info.html?reestrNumber=3502203718721000123|Исполнение|4 705 329,25|08.11.2021|№ 0848600002721000775-2022|МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "КОЛОМЕНСКОЕ БЛАГОУСТРОЙСТВО"
№ 1772209336721000404|/epz/contract/contractCard/common-info.html?reestrNumber=1772209336721000404|Исполнение|2 561 982,12|08.11.2021|№ 2122188105902772209336700 / 0373100056021000590_44654|ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ЦЕНТРАЛЬНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО СНАБЖЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 2772953141121000045|/epz/contract/contractCard/common-info.html?reestrNumber=2772953141121000045|Исполнение|1 987 651,63|08.11.2021|№ 35А/2025/21|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ШКОЛА № 2025"
№ 3500900512221000109|/epz/contract/contractCard/common-info.html?reestrNumber=3500900512221000109|Исполнение|1 810 200,00|08.11.2021|№ 08483000471210004300001|АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ДОМОДЕДОВО МОСКОВСКОЙ ОБЛАСТИ
№ 2772509373521000185|/epz/contract/contractCard/common-info.html?reestrNumber=2772509373521000185|Исполнение|2 451 179,52|08.11.2021|№ 0348200077721000141|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ "НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ КЛИНИЧЕСКИЙ ИНСТИТУТ ДЕТСТВА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ"
№ 3500305732521000040|/epz/contract/contractCard/common-info.html?reestrNumber=3500305732521000040|Исполнение|44 361 000,00|08.11.2021|№ 01483000145210000460001|АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ МОСКОВСКИЙ
№ 1773310856921001157|/epz/contract/contractCard/common-info.html?reestrNumber=1773310856921001157|Исполнение|2 961 155,34|08.11.2021|№ 0373100047421001075|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "НАЦИОНАЛЬНЫЙ МЕДИКО-ХИРУРГИЧЕСКИЙ ЦЕНТР ИМЕНИ Н.И.ПИРОГОВА" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 2501709985421000043|/epz/contract/contractCard/common-info.html?reestrNumber=2501709985421000043|Исполнение|1 775 000,00|08.11.2021|№ Ф.2021.170|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ "СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА "ИСТИНА"
№ 1773310856921001156|/epz/contract/contractCard/common-info.html?reestrNumber=1773310856921001156|Исполнение|3 361 271,76|08.11.2021|№ 0373100047421001069|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "НАЦИОНАЛЬНЫЙ МЕДИКО-ХИРУРГИЧЕСКИЙ ЦЕНТР ИМЕНИ Н.И.ПИРОГОВА" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 2503231399021000666|/epz/contract/contractCard/common-info.html?reestrNumber=2503231399021000666|Исполнение|641 256,00|08.11.2021|№ 0348500002621000367|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ "ОДИНЦОВСКАЯ ОБЛАСТНАЯ БОЛЬНИЦА"
№ 1770810634221000035|/epz/contract/contractCard/common-info.html?reestrNumber=1770810634221000035|Исполнение|629 717,80|08.11.2021|№ ЭА.2021.025|АППАРАТ УПОЛНОМОЧЕННОГО ПО ПРАВАМ ЧЕЛОВЕКА В РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 1771708369121000027|/epz/contract/contractCard/common-info.html?reestrNumber=1771708369121000027|Исполнение|2 128 762,54|08.11.2021|№ 0373100012721000017|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "ДИРЕКЦИЯ МОНИТОРИНГА ДОРОЖНОЙ ДЕЯТЕЛЬНОСТИ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА"
№ 2774391173621000098|/epz/contract/contractCard/common-info.html?reestrNumber=2774391173621000098|Исполнение|913 031,77|08.11.2021|№ 1397-2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЖИЛИЩНИК РАЙОНА ЗАПАДНОЕ ДЕГУНИНО"
№ 1772209336721000403|/epz/contract/contractCard/common-info.html?reestrNumber=1772209336721000403|Исполнение|7 174 000,00|08.11.2021|№ 2122188105972772209336700 / 0373100056021000597_44654|ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ЦЕНТРАЛЬНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО СНАБЖЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 2774391173621000097|/epz/contract/contractCard/common-info.html?reestrNumber=2774391173621000097|Исполнение|2 866 500,00|08.11.2021|№ 1367-2021|ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "ЖИЛИЩНИК РАЙОНА ЗАПАДНОЕ ДЕГУНИНО"
№ 2771925351821000200|/epz/contract/contractCard/common-info.html?reestrNumber=2771925351821000200|Исполнение|7 556 627,49|08.11.2021|№ 057-21-ЭКСПЛ|ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ "СОЦЭНЕРГО ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"
№ 1504401324621000187|/epz/contract/contractCard/common-info.html?reestrNumber=1504401324621000187|Исполнение|1 020 262,00|08.11.2021|№ 0348100009521000181-01|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "ФЕДЕРАЛЬНЫЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР МЕДИЦИНСКОЙ РЕАБИЛИТАЦИИ И КУРОРТОЛОГИИ ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА"
№ 1773456475821000071|/epz/contract/contractCard/common-info.html?reestrNumber=1773456475821000071|Исполнение|998 224,05|08.11.2021|№ 0373100091321000059|ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ГЛАВНОЕ БЮРО МЕДИКО-СОЦИАЛЬНОЙ ЭКСПЕРТИЗЫ ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА"
№ 1770779516021000151|/epz/contract/contractCard/common-info.html?reestrNumber=1770779516021000151|Исполнение|7 011 550,00|08.11.2021|№ 2124188200642007707795160 / 135ЭЛ-ГЦ|ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ГЛАВНЫЙ ЦЕНТР ХОЗЯЙСТВЕННОГО, ТРАНСПОРТНОГО И СЕРВИСНОГО ОБЕСПЕЧЕНИЯ ГЛАВНОГО УПРАВЛЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО Г. МОСКВЕ"
№ 3501102549321000118|/epz/contract/contractCard/common-info.html?reestrNumber=3501102549321000118|Исполнение|1 455 272,27|08.11.2021|№ 0848300046021000688/280|МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ "ЕГОРЬЕВСКАЯ СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"
№ 1773411527021000384|/epz/contract/contractCard/common-info.html?reestrNumber=1773411527021000384|Исполнение|749 848,87|08.11.2021|№ 21т362|ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ "ГЛАВНЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 1772907138721000166|/epz/contract/contractCard/common-info.html?reestrNumber=1772907138721000166|Исполнение|1 999 000,14|08.11.2021|№ 0373100036221000018-1|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ "ВСЕРОССИЙСКАЯ АКАДЕМИЯ ВНЕШНЕЙ ТОРГОВЛИ МИНИСТЕРСТВА ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"
№ 1773310856921001154|/epz/contract/contractCard/common-info.html?reestrNumber=1773310856921001154|Исполнение|1 500 000,00|08.11.2021|№ 0373100047421001043|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "НАЦИОНАЛЬНЫЙ МЕДИКО-ХИРУРГИЧЕСКИЙ ЦЕНТР ИМЕНИ Н.И.ПИРОГОВА" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 1773310856921001153|/epz/contract/contractCard/common-info.html?reestrNumber=1773310856921001153|Исполнение|17 101 656,00|08.11.2021|№ 0373100047421001038|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "НАЦИОНАЛЬНЫЙ МЕДИКО-ХИРУРГИЧЕСКИЙ ЦЕНТР ИМЕНИ Н.И.ПИРОГОВА" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ
№ 1770727424921000028|/epz/contract/contractCard/common-info.html?reestrNumber=1770727424921000028|Исполнение|22 999 999,98|08.11.2021|№ МСС-521/2021|ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ "МОРСКАЯ СПАСАТЕЛЬНАЯ СЛУЖБА"
